"var","time","Min.","2.5%","Median","Mean","97.5%","Max."
"I",7.41666666666667,1,1,1,1,1,1
"I",7.5,1,1,1,1,1,1
"I",7.58333333333333,1,1,1,1,1,1
"I",7.66666666666667,1,1,1,1,1,1
"I",7.75,1,1,1,1,1,1
"I",7.83333333333333,1,1,1,1,1,1
"I",7.91666666666667,1,1,1,1,1,1
"I",8,1,1,1,1,1,1
"I",8.08333333333333,1,1,1,1,1,1
"I",8.16666666666667,1,1,1,1,1,1
"I",8.25,1,1,1,1,1,1
"I",8.33333333333333,1,1,1,1,1,1
"I",8.41666666666667,1,1,1,1,1,1
"I",8.5,1,1,1,1,1,1
"I",8.58333333333333,1,1,1,1,1,1
"I",8.66666666666667,1,1,1,1,1,1
"I",8.75,1,1,1,1,1,1
"I",8.83333333333333,1,1,1,1,1,1
"I",8.91666666666667,1,1,1,1,1,1
"I",9,1,1,1,1,1,1
"I",9.08333333333333,1,1,1,1,1,1
"I",9.16666666666667,1,1,1,1,1,1
"I",9.25,1,1,1,1,1,1
"I",9.33333333333333,1,1,1,1,1,1
"I",9.41666666666667,1,1,1,1,1,1
"I",9.5,1,1,1,1,1,1
"I",9.58333333333333,1,1,1,1,1,1
"I",9.66666666666667,1,1,1,1,1,1
"I",9.75,1,1,1,1,1,1
"I",9.83333333333333,1,1,1,1,1,1
"I",9.91666666666667,1,1,1,1,1,1
"I",10,1,1,1,1,1,1
"I",10.0833333333333,1,1,1,1,1,1
"I",10.1666666666667,1,1,1,1,1,1
"I",10.25,1,1,1,1,1,1
"I",10.3333333333333,1,1,1,1,1,1
"I",10.4166666666667,1,1,1,1,1,1
"I",10.5,1,1,1,1,1,1
"I",10.5833333333333,1,1,1,1,1,1
"I",10.6666666666667,1,1,1,1,1,1
"I",10.75,1,1,1,1,1,1
"I",10.8333333333333,1,1,1,1,1,1
"I",10.9166666666667,1,1,1,1,1,1
"I",11,1,1,1,1,1,1
"I",11.0833333333333,1,1,1,1,1,1
"I",11.1666666666667,1,1,1,1,1,1
"I",11.25,1,1,1,1,1,1
"I",11.3333333333333,1,1,1,1,1,1
"I",11.4166666666667,1,1,1,1,1,1
"I",11.5,1,1,1,1,1,1
"I",11.5833333333333,1,1,1,1,1,1
"I",11.6666666666667,1,1,1,1,1,1
"I",11.75,1,1,1,1,1,1
"I",11.8333333333333,1,1,1,1,1,1
"I",11.9166666666667,1,1,1,1,1,1
"I",12,1,1,1,1,1,1
"I",12.0833333333333,1,1,1,1,1,1
"I",12.1666666666667,1,1,1,1,1,1
"I",12.25,1,1,1,1,1,1
"I",12.3333333333333,1,1,1,1,1,1
"I",12.4166666666667,1,1,1,1,1,1
"I",12.5,1,1,1,1,1,1
"I",12.5833333333333,1,1,1,1,1,1
"I",12.6666666666667,1,1,1,1,1,1
"I",12.75,1,1,1,1,1,1
"I",12.8333333333333,1,1,1,1,1,1
"I",12.9166666666667,1,1,1,1,1,1
"I",13,1,1,1,1,1,1
"I",13.0833333333333,1,1,1,1,1,1
"I",13.1666666666667,1,1,1,1,1,1
"I",13.25,1,1,1,1,1,1
"I",13.3333333333333,1,1,1,1,1,1
"I",13.4166666666667,1,1,1,1,1,1
"I",13.5,1,1,1,1,1,1
"I",13.5833333333333,1,1,1,1,1,1
"I",13.6666666666667,1,1,1,1,1,1
"I",13.75,1,1,1,1,1,1
"I",13.8333333333333,1,1,1,1,1,1
"I",13.9166666666667,1,1,1,1,1,1
"I",14,1,1,1,1,1,1
"I",14.0833333333333,1,1,1,1,1,1
"I",14.1666666666667,1,1,1,1,1,1
"I",14.25,1,1,1,1,1,1
"I",14.3333333333333,1,1,1,1,1,1
"I",14.4166666666667,1,1,1,1,1,1
"I",14.5,1,1,1,1,1,1
"I",14.5833333333333,1,1,1,1,1,1
"I",14.6666666666667,1,1,1,1,1,1
"I",14.75,1,1,1,1,1,1
"I",14.8333333333333,1,1,1,1,1,1
"I",14.9166666666667,1,1,1,1,1,1
"I",15,1,1,1,1,1,1
"I",15.0833333333333,1,1,1,1,1,1
"I",15.1666666666667,1,1,1,1,1,1
"I",15.25,1,1,1,1,1,1
"I",15.3333333333333,1,1,1,1,1,1
"I",15.4166666666667,1,1,1,1,1,1
"I",15.5,1,1,1,1,1,1
"I",15.5833333333333,1,1,1,1,1,1
"I",15.6666666666667,1,1,1,1,1,1
"I",15.75,1,1,1,1,1,1
"I",15.8333333333333,1,1,1,1,1,1
"I",15.9166666666667,1,1,1,1,1,1
"I",16,1,1,1,1,1,1
"I",16.0833333333333,1,1,1,1,1,1
"I",16.1666666666667,1,1,1,1,1,1
"I",16.25,1,1,1,1,1,1
"I",16.3333333333333,1,1,1,1,1,1
"I",16.4166666666667,1,1,1,1,1,1
"I",16.5,1,1,1,1,1,1
"I",16.5833333333333,1,1,1,1,1,1
"I",16.6666666666667,1,1,1,1,1,1
"I",16.75,1,1,1,1,1,1
"I",16.8333333333333,1,1,1,1,1,1
"I",16.9166666666667,1,1,1,1,1,1
"I",17,1,1,1,1,1,1
"I",17.0833333333333,1,1,1,1,1,1
"I",17.1666666666667,1,1,1,1,1,1
"I",17.25,1,1,1,1,1,1
"I",17.3333333333333,1,1,1,1,1,1
"I",17.4166666666667,1,1,1,1,1,1
"I",17.5,1,1,1,1,1,1
"I",17.5833333333333,1,1,1,1,1,1
"I",17.6666666666667,1,1,1,1,1,1
"I",17.75,1,1,1,1,1,1
"I",17.8333333333333,1,1,1,1,1,1
"I",17.9166666666667,1,1,1,1,1,1
"I",18,1,1,1,1,1,1
"I",18.0833333333333,1,1,1,1,1,1
"I",18.1666666666667,1,1,1,1,1,1
"I",18.25,1,1,1,1,1,1
"I",18.3333333333333,1,1,1,1,1,1
"I",18.4166666666667,1,1,1,1,1,1
"I",18.5,1,1,1,1,1,1
"I",18.5833333333333,1,1,1,1,1,1
"I",18.6666666666667,1,1,1,1,1,1
"I",18.75,1,1,1,1,1,1
"I",18.8333333333333,1,1,1,1,1,1
"I",18.9166666666667,1,1,1,1,1,1
"I",19,1,1,1,1,1,1
"I",19.0833333333333,1,1,1,1,1,1
"I",19.1666666666667,1,1,1,1,1,1
"I",19.25,1,1,1,1,1,1
"I",19.3333333333333,1,1,1,1,1,1
"I",19.4166666666667,1,1,1,1,1,1
"I",19.5,1,1,1,1,1,1
"I",19.5833333333333,1,1,1,1,1,1
"I",19.6666666666667,1,1,1,1,1,1
"I",19.75,1,1,1,1,1,1
"I",19.8333333333333,1,1,1,1,1,1
"I",19.9166666666667,1,1,1,1,1,1
"I",20,1,1,1,1,1,1
"t_med",0,0,0,0,0,0,0
"t_med",0.0833333333333333,0,0,0,0,0,0
"t_med",0.166666666666667,0,0,0,0,0,0
"t_med",0.2,0,0,0,0,0,0
"t_med",0.25,0,0,0,0,0,0
"t_med",0.333333333333333,0,0,0,0,0,0
"t_med",0.416666666666667,0,0,0,0,0,0
"t_med",0.5,0,0,0,0,0,0
"t_med",0.583333333333333,0,0,0,0,0,0
"t_med",0.666666666666667,0,0,0,0,0,0
"t_med",0.75,0,0,0,0,0,0
"t_med",0.833333333333333,0,0,0,0,0,0
"t_med",0.916666666666667,0,0,0,0,0,0
"t_med",1,0,0,0,0,0,0
"t_med",1.08333333333333,0,0,0,0,0,0
"t_med",1.16666666666667,0,0,0,0,0,0
"t_med",1.25,0,0,0,0,0,0
"t_med",1.33333333333333,0,0,0,0,0,0
"t_med",1.41666666666667,0,0,0,0,0,0
"t_med",1.5,0,0,0,0,0,0
"t_med",1.58333333333333,0,0,0,0,0,0
"t_med",1.66666666666667,0,0,0,0,0,0
"t_med",1.75,0,0,0,0,0,0
"t_med",1.83333333333333,0,0,0,0,0,0
"t_med",1.91666666666667,0,0,0,0,0,0
"t_med",2,0,0,0,0,0,0
"t_med",2.08333333333333,0,0,0,0,0,0
"t_med",2.1,0,0,0,0,0,0
"t_med",2.16666666666667,0,0,0,0,0,0
"t_med",2.25,0,0,0,0,0,0
"t_med",2.33333333333333,0,0,0,0,0,0
"t_med",2.41666666666667,0,0,0,0,0,0
"t_med",2.5,0,0,0,0,0,0
"t_med",2.58333333333333,0,0,0,0,0,0
"t_med",2.66666666666667,0,0,0,0,0,0
"t_med",2.75,0,0,0,0,0,0
"t_med",2.8,0,0,0,0,0,0
"t_med",2.83333333333333,0,0,0,0,0,0
"t_med",2.91666666666667,0,0,0,0,0,0
"t_med",3,0,0,0,0,0,0
"t_med",3.08333333333333,0,0,0,0,0,0
"t_med",3.16666666666667,0,0,0,0,0,0
"t_med",3.25,0,0,0,0,0,0
"t_med",3.33333333333333,0,0,0,0,0,0
"t_med",3.41666666666667,0,0,0,0,0,0
"t_med",3.5,0,0,0,0,0,0
"t_med",3.58333333333333,0,0,0,0,0,0
"t_med",3.66666666666667,0,0,0,0,0,0
"t_med",3.75,0,0,0,0,0,0
"t_med",3.83333333333333,0,0,0,0,0,0
"t_med",3.91666666666667,0,0,0,0,0,0
"t_med",4,0,0,0,0,0,0
"t_med",4.08333333333333,0,0,0,0,0,0
"t_med",4.16666666666667,0,0,0,0,0,0
"t_med",4.25,0,0,0,0,0,0
"t_med",4.33333333333333,0,0,0,0,0,0
"t_med",4.41666666666667,0,0,0,0,0,0
"t_med",4.5,0,0,0,0,0,0
"t_med",4.58333333333333,0,0,0,0,0,0
"t_med",4.66666666666667,0,0,0,0,0,0
"t_med",4.75,0,0,0,0,0,0
"t_med",4.8,0,0,0,0,0,0
"t_med",4.83333333333333,0,0,0,0,0,0
"t_med",4.91666666666667,0,0,0,0,0,0
"t_med",5,0,0,0,0,0,0
"t_med",5.08333333333333,0,0,0,0,0,0
"t_med",5.16666666666667,0,0,0,0,0,0
"t_med",5.2,0,0,0,0,0,0
"t_med",5.25,0,0,0,0,0,0
"t_med",5.33333333333333,0,0,0,0,0,0
"t_med",5.41666666666667,0,0,0,0,0,0
"t_med",5.5,0,0,0,0,0,0
"t_med",5.58333333333333,0,0,0,0,0,0
"t_med",5.66666666666667,0,0,0,0,0,0
"t_med",5.75,0,0,0,0,0,0
"t_med",5.83333333333333,0,0,0,0,0,0
"t_med",5.91666666666667,0,0,0,0,0,0
"t_med",6,0,0,0,0,0,0
"t_med",6.08333333333333,0,0,0,0,0,0
"t_med",6.16666666666667,0,0,0,0,0,0
"t_med",6.25,0,0,0,0,0,0
"t_med",6.33333333333333,0,0,0,0,0,0
"t_med",6.41666666666667,0,0,0,0,0,0
"t_med",6.5,0,0,0,0,0,0
"t_med",6.58333333333333,0,0,0,0,0,0
"t_med",6.66666666666667,0,0,0,0,0,0
"t_med",6.75,0,0,0,0,0,0
"t_med",6.83333333333333,0,0,0,0,0,0
"t_med",6.91666666666667,0,0,0,0,0,0
"t_med",7,0,0,0,0,0,0
"t_med",7.08333333333333,0,0,0,0,0,0
"t_med",7.16666666666667,0,0,0,0,0,0
"t_med",7.25,0,0,0,0,0,0
"t_med",7.33333333333333,0,0,0,0,0,0
"t_med",7.41666666666667,0,0,0,0,0,0
"t_med",7.5,0,0,0,0,0,0
"t_med",7.58333333333333,0,0,0,0,0,0
"t_med",7.66666666666667,0,0,0,0,0,0
"t_med",7.75,0,0,0,0,0,0
"t_med",7.83333333333333,0,0,0,0,0,0
"t_med",7.91666666666667,0,0,0,0,0,0
"t_med",8,0,0,0,0,0,0
"t_med",8.08333333333333,0,0,0,0,0,0
"t_med",8.16666666666667,0,0,0,0,0,0
"t_med",8.25,0,0,0,0,0,0
"t_med",8.33333333333333,0,0,0,0,0,0
"t_med",8.41666666666667,0,0,0,0,0,0
"t_med",8.5,0,0,0,0,0,0
"t_med",8.58333333333333,0,0,0,0,0,0
"t_med",8.66666666666667,0,0,0,0,0,0
"t_med",8.75,0,0,0,0,0,0
"t_med",8.83333333333333,0,0,0,0,0,0
"t_med",8.91666666666667,0,0,0,0,0,0
"t_med",9,0,0,0,0,0,0
"t_med",9.08333333333333,0,0,0,0,0,0
"t_med",9.16666666666667,0,0,0,0,0,0
"t_med",9.25,0,0,0,0,0,0
"t_med",9.33333333333333,0,0,0,0,0,0
"t_med",9.41666666666667,0,0,0,0,0,0
"t_med",9.5,0,0,0,0,0,0
"t_med",9.58333333333333,0,0,0,0,0,0
"t_med",9.66666666666667,0,0,0,0,0,0
"t_med",9.75,0,0,0,0,0,0
"t_med",9.83333333333333,0,0,0,0,0,0
"t_med",9.91666666666667,0,0,0,0,0,0
"t_med",10,0,0,0,0,0,0
"t_med",10.0833333333333,0,0,0,0,0,0
"t_med",10.1666666666667,0,0,0,0,0,0
"t_med",10.25,0,0,0,0,0,0
"t_med",10.3333333333333,0,0,0,0,0,0
"t_med",10.4166666666667,0,0,0,0,0,0
"t_med",10.5,0,0,0,0,0,0
"t_med",10.5833333333333,0,0,0,0,0,0
"t_med",10.6666666666667,0,0,0,0,0,0
"t_med",10.75,0,0,0,0,0,0
"t_med",10.8333333333333,0,0,0,0,0,0
"t_med",10.9166666666667,0,0,0,0,0,0
"t_med",11,0,0,0,0,0,0
"t_med",11.0833333333333,0,0,0,0,0,0
"t_med",11.1666666666667,0,0,0,0,0,0
"t_med",11.25,0,0,0,0,0,0
"t_med",11.3333333333333,0,0,0,0,0,0
"t_med",11.4166666666667,0,0,0,0,0,0
"t_med",11.5,0,0,0,0,0,0
"t_med",11.5833333333333,0,0,0,0,0,0
"t_med",11.6666666666667,0,0,0,0,0,0
"t_med",11.75,0,0,0,0,0,0
"t_med",11.8333333333333,0,0,0,0,0,0
"t_med",11.9166666666667,0,0,0,0,0,0
"t_med",12,0,0,0,0,0,0
"t_med",12.0833333333333,0,0,0,0,0,0
"t_med",12.1666666666667,0,0,0,0,0,0
"t_med",12.25,0,0,0,0,0,0
"t_med",12.3333333333333,0,0,0,0,0,0
"t_med",12.4166666666667,0,0,0,0,0,0
"t_med",12.5,0,0,0,0,0,0
"t_med",12.5833333333333,0,0,0,0,0,0
"t_med",12.6666666666667,0,0,0,0,0,0
"t_med",12.75,0,0,0,0,0,0
"t_med",12.8333333333333,0,0,0,0,0,0
"t_med",12.9166666666667,0,0,0,0,0,0
"t_med",13,0,0,0,0,0,0
"t_med",13.0833333333333,0,0,0,0,0,0
"t_med",13.1666666666667,0,0,0,0,0,0
"t_med",13.25,0,0,0,0,0,0
"t_med",13.3333333333333,0,0,0,0,0,0
"t_med",13.4166666666667,0,0,0,0,0,0
"t_med",13.5,0,0,0,0,0,0
"t_med",13.5833333333333,0,0,0,0,0,0
"t_med",13.6666666666667,0,0,0,0,0,0
"t_med",13.75,0,0,0,0,0,0
"t_med",13.8333333333333,0,0,0,0,0,0
"t_med",13.9166666666667,0,0,0,0,0,0
"t_med",14,0,0,0,0,0,0
"t_med",14.0833333333333,0,0,0,0,0,0
"t_med",14.1666666666667,0,0,0,0,0,0
"t_med",14.25,0,0,0,0,0,0
"t_med",14.3333333333333,0,0,0,0,0,0
"t_med",14.4166666666667,0,0,0,0,0,0
"t_med",14.5,0,0,0,0,0,0
"t_med",14.5833333333333,0,0,0,0,0,0
"t_med",14.6666666666667,0,0,0,0,0,0
"t_med",14.75,0,0,0,0,0,0
"t_med",14.8333333333333,0,0,0,0,0,0
"t_med",14.9166666666667,0,0,0,0,0,0
"t_med",15,0,0,0,0,0,0
"t_med",15.0833333333333,0,0,0,0,0,0
"t_med",15.1666666666667,0,0,0,0,0,0
"t_med",15.25,0,0,0,0,0,0
"t_med",15.3333333333333,0,0,0,0,0,0
"t_med",15.4166666666667,0,0,0,0,0,0
"t_med",15.5,0,0,0,0,0,0
"t_med",15.5833333333333,0,0,0,0,0,0
"t_med",15.6666666666667,0,0,0,0,0,0
"t_med",15.75,0,0,0,0,0,0
"t_med",15.8333333333333,0,0,0,0,0,0
"t_med",15.9166666666667,0,0,0,0,0,0
"t_med",16,0,0,0,0,0,0
"t_med",16.0833333333333,0,0,0,0,0,0
"t_med",16.1666666666667,0,0,0,0,0,0
"t_med",16.25,0,0,0,0,0,0
"t_med",16.3333333333333,0,0,0,0,0,0
"t_med",16.4166666666667,0,0,0,0,0,0
"t_med",16.5,0,0,0,0,0,0
"t_med",16.5833333333333,0,0,0,0,0,0
"t_med",16.6666666666667,0,0,0,0,0,0
"t_med",16.75,0,0,0,0,0,0
"t_med",16.8333333333333,0,0,0,0,0,0
"t_med",16.9166666666667,0,0,0,0,0,0
"t_med",17,0,0,0,0,0,0
"t_med",17.0833333333333,0,0,0,0,0,0
"t_med",17.1666666666667,0,0,0,0,0,0
"t_med",17.25,0,0,0,0,0,0
"t_med",17.3333333333333,0,0,0,0,0,0
"t_med",17.4166666666667,0,0,0,0,0,0
"t_med",17.5,0,0,0,0,0,0
"t_med",17.5833333333333,0,0,0,0,0,0
"t_med",17.6666666666667,0,0,0,0,0,0
"t_med",17.75,0,0,0,0,0,0
"t_med",17.8333333333333,0,0,0,0,0,0
"t_med",17.9166666666667,0,0,0,0,0,0
"t_med",18,0,0,0,0,0,0
"t_med",18.0833333333333,0,0,0,0,0,0
"t_med",18.1666666666667,0,0,0,0,0,0
"t_med",18.25,0,0,0,0,0,0
"t_med",18.3333333333333,0,0,0,0,0,0
"t_med",18.4166666666667,0,0,0,0,0,0
"t_med",18.5,0,0,0,0,0,0
"t_med",18.5833333333333,0,0,0,0,0,0
"t_med",18.6666666666667,0,0,0,0,0,0
"t_med",18.75,0,0,0,0,0,0
"t_med",18.8333333333333,0,0,0,0,0,0
"t_med",18.9166666666667,0,0,0,0,0,0
"t_med",19,0,0,0,0,0,0
"t_med",19.0833333333333,0,0,0,0,0,0
"t_med",19.1666666666667,0,0,0,0,0,0
"t_med",19.25,0,0,0,0,0,0
"t_med",19.3333333333333,0,0,0,0,0,0
"t_med",19.4166666666667,0,0,0,0,0,0
"t_med",19.5,0,0,0,0,0,0
"t_med",19.5833333333333,0,0,0,0,0,0
"t_med",19.6666666666667,0,0,0,0,0,0
"t_med",19.75,0,0,0,0,0,0
"t_med",19.8333333333333,0,0,0,0,0,0
"t_med",19.9166666666667,0,0,0,0,0,0
"t_med",20,0,0,0,0,0,0
"Submin",0,0,0,0,0,0,0
"Submin",0.0833333333333333,0.0150459719412804,0.0162043111673158,0.0188505437464138,0.0188815203135619,0.0215697572723702,0.023843817427834
"Submin",0.166666666666667,0.0274384676201943,0.0293946720583029,0.0339547020054006,0.0339930948396789,0.0385993819791142,0.0426205197456938
"Submin",0.2,0.0317586617406934,0.0339890532033276,0.0391202923643489,0.0391511696165224,0.0443793713149735,0.0489458324216436
"Submin",0.25,0.0376384953342952,0.0400608280594488,0.0460298828748742,0.0460661744155648,0.0521152638898804,0.0573399440739592
"Submin",0.333333333333333,0.0459655249496383,0.0486357432097945,0.0556702878949044,0.055688083775722,0.0629632776915165,0.0688111915570566
"Submin",0.416666666666667,0.0524081953765796,0.0554546271007478,0.0633082458740573,0.0633306841217385,0.071610987064583,0.0776825119674224
"Submin",0.5,0.0572739350634853,0.0609516187643521,0.0693065073281157,0.0693733116592792,0.0785542880623888,0.0844732841681234
"Submin",0.583333333333333,0.0610766622175377,0.0651757331197636,0.0739588117620827,0.0741211985598372,0.0840423128162444,0.0901529548886293
"Submin",0.666666666666667,0.0639300829119884,0.0685666405918092,0.0776756021129079,0.0778200710881309,0.0880904442139248,0.0948544769841919
"Submin",0.75,0.065569748879046,0.0710592345204998,0.0805446565898231,0.0806678905834867,0.0913385425300256,0.0984846313304349
"Submin",0.833333333333333,0.0666816367348982,0.0725858653001713,0.0827203071076792,0.0828243331880206,0.0935980204198101,0.101521285425534
"Submin",0.916666666666667,0.067383478086237,0.0737363254107174,0.0842813519639749,0.0844183148245004,0.0958748241043216,0.104037522751569
"Submin",1,0.0677664987609904,0.0744864381457166,0.0853675360428738,0.085554027335918,0.0972484760794099,0.106336005927086
"Submin",1.08333333333333,0.0679014535057704,0.0747986708207708,0.0861682726412151,0.0863157973377385,0.098485687502343,0.108120804936
"Submin",1.16666666666667,0.0678432431409898,0.0752776388098161,0.0867173944018212,0.0867719460086865,0.0992045872250901,0.109470124890343
"Submin",1.25,0.0676345020415816,0.0751756403240631,0.0869428314805247,0.0869779008731314,0.0995508640437991,0.110449877959254
"Submin",1.33333333333333,0.0673083925508564,0.0749162495764275,0.086926684495289,0.0869787146102127,0.0995151713115081,0.111115681750265
"Submin",1.41666666666667,0.0668907430231515,0.0745433026130989,0.0867431671681915,0.0868110697592313,0.0993868625784855,0.111514517003217
"Submin",1.5,0.0664017021022482,0.0740883806876176,0.0863667662171034,0.0865048910688331,0.0992262184722094,0.111686115250796
"Submin",1.58333333333333,0.0658570223275446,0.0735793626679852,0.0859204558827432,0.0860846470035895,0.09902023100841,0.1116641247884
"Submin",1.66666666666667,0.0652690427908316,0.07288665661905,0.085423562746442,0.0855703866623127,0.0985769770318473,0.111477077314434
"Submin",1.75,0.0646474531727667,0.0721577754225753,0.0848947400279963,0.0849785782465123,0.0981733824920083,0.111149200180434
"Submin",1.83333333333333,0.0639998893853482,0.0715110961759782,0.0842840427620233,0.0843227899562454,0.0976455642876805,0.110701102352239
"Submin",1.91666666666667,0.0633323897885715,0.0706895942748474,0.0835899282188465,0.0836142338151639,0.0970239490008364,0.110150344352694
"Submin",2,0.0626497486261036,0.069837535563146,0.082818525350526,0.0828622046621965,0.0963999985692291,0.109511916209306
"Submin",2.08333333333333,0.0619557906916934,0.0690572936796469,0.0819580067151428,0.0820744359215013,0.0956528580143467,0.108798639847804
"Submin",2.1,0.061815922340898,0.0688996879916419,0.0817974916160798,0.081913181416405,0.0954963919165321,0.108647998811359
"Submin",2.16666666666667,0.0612326993945344,0.0682288427782879,0.0811412353798727,0.0812573842675825,0.0948493760644624,0.108021503437093
"Submin",2.25,0.060369872741655,0.0673461248057526,0.0802770355864117,0.0804164608578757,0.0940666828987175,0.107189943010114
"Submin",2.33333333333333,0.0595072330329859,0.0664649051383264,0.0794078476815053,0.0795562200670561,0.0932710476386563,0.10631208094936
"Submin",2.41666666666667,0.0586462883637554,0.0655895126994889,0.0784946217238765,0.0786805110849951,0.0924538387152529,0.105394924750721
"Submin",2.5,0.0577882827539816,0.064706549310637,0.0776097582169674,0.0777926010392341,0.0916087691664255,0.104444534265618
"Submin",2.58333333333333,0.0569342504990484,0.0638251664860607,0.0767085287302716,0.0768952754566474,0.0905764968032431,0.103466163035767
"Submin",2.66666666666667,0.0560850576517158,0.0629632024219142,0.0758070426852117,0.075990919253401,0.0897110746100371,0.102464376217032
"Submin",2.75,0.0552414342791044,0.0620230971397277,0.0748671956689961,0.0750815830579738,0.0889017141359815,0.101443150352918
"Submin",2.8,0.0547381952308013,0.0614618581469185,0.0743238698044224,0.0745343379111175,0.0883412946638292,0.10082254753087
"Submin",2.83333333333333,0.0544039997042668,0.0611313672539558,0.0739634130237207,0.0741690378451882,0.0879974963775844,0.100405958293409
"Submin",2.91666666666667,0.0535399225351533,0.0603939071878598,0.0730504972826849,0.0732548192790127,0.0870866730619648,0.0993558403717708
"Submin",3,0.0526679084109122,0.0593806684373554,0.0721342021768123,0.0723402641345965,0.0860903911162384,0.0983687715878676
"Submin",3.08333333333333,0.0518067473922001,0.0586639538925318,0.0712217170629546,0.0714265403941848,0.0851401137995105,0.0975987491010582
"Submin",3.16666666666667,0.0509565514136564,0.0577725786186539,0.0702517677573827,0.0705146718511344,0.08418549081699,0.0968146667589193
"Submin",3.25,0.0501174017614909,0.0569707992835218,0.0693580349491098,0.069605558562518,0.0832746801053935,0.0960185001326566
"Submin",3.33333333333333,0.0492893541490378,0.0560270883475792,0.0684551677077962,0.06869999398385,0.0821934631834057,0.0952120265095171
"Submin",3.41666666666667,0.0484724426910252,0.0551089284128968,0.0675077308898493,0.0677986791405731,0.0812872882333875,0.094396848160966
"Submin",3.5,0.0476666830766863,0.054382432022358,0.0666746994270742,0.066902234504148,0.0804647760702725,0.0935744123946983
"Submin",3.58333333333333,0.0468720751358581,0.0535597812948879,0.0658119638123953,0.0660112100234963,0.0795309668222675,0.0927460289490867
"Submin",3.66666666666667,0.0460886049082615,0.0527145248707705,0.0649317472039104,0.065126093522704,0.0786034729245914,0.0919128849212398
"Submin",3.75,0.0453162463542926,0.0519173362615916,0.0640494685581068,0.0642473178562954,0.0777518761671196,0.0910760577741492
"Submin",3.83333333333333,0.0445549627917691,0.0511271142857843,0.0632039282318431,0.0633752670669952,0.07687711376123,0.0902365267681235
"Submin",3.91666666666667,0.043804708097446,0.0502905409839382,0.0623436469787707,0.0625102816275961,0.0758949647706177,0.089395182880643
"Submin",4,0.0430654277331825,0.0495244080035119,0.0614976224487146,0.0616526629651424,0.0749417907190924,0.0885528375109232
"Submin",4.08333333333333,0.0423370596358825,0.0487461382842251,0.0606103535473948,0.0608026774020061,0.0739457491758853,0.0877102301735463
"Submin",4.16666666666667,0.0416195349873394,0.0480396767391764,0.0598108899272352,0.059960559561178,0.0729757499640979,0.0868680352286294
"Submin",4.25,0.0409127788949177,0.0472808379243546,0.0589711633697985,0.0591265153599604,0.0720137409250491,0.0860268678575924
"Submin",4.33333333333333,0.0402167110023763,0.0466349686308854,0.0581523882976811,0.0583007246707387,0.0710414495547105,0.0851872894180914
"Submin",4.41666666666667,0.0395312460341081,0.0459285772678174,0.0573678668800219,0.057483343661248,0.0701093068922036,0.0843498121838172
"Submin",4.5,0.0388562942871667,0.0451782484991483,0.056574009788279,0.0566745068790375,0.0691677101398143,0.0835149035845171
"Submin",4.58333333333333,0.0381917620807021,0.0444131544914321,0.0557550218091121,0.0558743291245159,0.0682336760130328,0.0826829900263213
"Submin",4.66666666666667,0.0375375521630312,0.0436608227739243,0.054918297543204,0.0550829071186519,0.0674404563412872,0.0818544602973704
"Submin",4.75,0.036893564085871,0.0429543135816865,0.0541009002020109,0.0543003210106658,0.0665560166543713,0.0810296686464326
"Submin",4.8,0.0365120348600906,0.0425164659952857,0.0536348828946155,0.0538350381918132,0.0660823397125332,0.0805367233429633
"Submin",4.83333333333333,0.0362596945518988,0.042226450643974,0.0533162938842219,0.0535266357549627,0.0657143167343372,0.0802089375912554
"Submin",4.91666666666667,0.0356358377336676,0.0414883180059921,0.0525332962898865,0.0527619023540683,0.0649188198682751,0.0793925604481368
"Submin",5,0.0349980070374514,0.0408022239961167,0.0517773110773764,0.052006158992174,0.0641451277298589,0.0785808036321426
"Submin",5.08333333333333,0.0343387764431459,0.0401061533618673,0.0510395253635577,0.0512594320764118,0.063337811103854,0.0777739087625733
"Submin",5.16666666666667,0.0336911939546497,0.039427537312123,0.0503037984349735,0.0505217371828953,0.0625750426509089,0.0769720945681611
"Submin",5.2,0.0334353872118709,0.0391726236642745,0.0500117701705524,0.0502291897655047,0.0622869477804811,0.0766528364111467
"Submin",5.25,0.0330551021693677,0.0387930531763852,0.049576562225484,0.0497930799274401,0.0618628359185259,0.0761755586331476
"Submin",5.33333333333333,0.03243034255354,0.0381738781260911,0.0488375591015308,0.0490734567740675,0.0610940426767348,0.0753844790112469
"Submin",5.41666666666667,0.0318125148047926,0.0375621032761702,0.0481131802224434,0.0483628557759536,0.0603747660266271,0.0745990156977545
"Submin",5.5,0.0311776481472009,0.0369450470032758,0.0473857972544667,0.0476612572601221,0.0596060287316376,0.0738193119835455
"Submin",5.58333333333333,0.0305547637485753,0.0363472575410936,0.0466814752562009,0.0469686344638502,0.0588453202774047,0.0730454957077366
"Submin",5.66666666666667,0.0299436787393167,0.0357583465899104,0.0460220360233813,0.0462849541188868,0.0581373149880759,0.0722776804024164
"Submin",5.75,0.029344210151357,0.035178480928843,0.0453465745494778,0.045610176993917,0.057350515859712,0.0715159663510606
"Submin",5.83333333333333,0.0287561751594686,0.0345888766721181,0.0446553897606973,0.0449442584022347,0.0566153377930281,0.0707604415749891
"Submin",5.91666666666667,0.0281793913009776,0.0339982383104739,0.0440070161541757,0.0442871486702028,0.055903224288017,0.0700111827400572
